Row,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97
AT1G06180.1,1.4932,1.37503333333333,1.18223333333333,1.17873333333333,1.17523333333333,1.14544444444444,1.11565555555556,1.08586666666667,1.05607777777778,1.02628888888889,0.9965,0.966711111111111,0.936922222222222,0.907133333333333,0.877344444444444,0.847555555555556,0.817766666666667,0.815965625,0.814164583333333,0.812363541666667,0.8105625,0.808761458333333,0.806960416666667,0.805159375,0.803358333333333,0.801557291666667,0.79975625,0.797955208333333,0.796154166666667,0.794353125,0.792552083333333,0.790751041666667,0.78895,0.787148958333333,0.785347916666667,0.783546875,0.781745833333333,0.779944791666667,0.77814375,0.776342708333333,0.774541666666667,0.772740625,0.770939583333333,0.769138541666667,0.7673375,0.765536458333333,0.763735416666667,0.761934375,0.760133333333333,0.762013888888889,0.763894444444444,0.765775,0.767655555555556,0.769536111111111,0.771416666666667,0.773297222222222,0.775177777777778,0.777058333333333,0.778938888888889,0.780819444444444,0.7827,0.784580555555556,0.786461111111111,0.788341666666667,0.790222222222222,0.792102777777778,0.793983333333333,0.795863888888889,0.797744444444444,0.799625,0.801505555555556,0.803386111111111,0.805266666666667,0.807147222222222,0.809027777777778,0.810908333333333,0.812788888888889,0.814669444444444,0.81655,0.818430555555556,0.820311111111111,0.822191666666667,0.824072222222222,0.825952777777778,0.827833333333333,0.829713888888889,0.831594444444445,0.833475,0.835355555555556,0.837236111111111,0.839116666666667,0.840997222222222,0.842877777777778,0.844758333333333,0.846638888888889,0.848519444444444,0.8504
AT1G09710.2,3.02126666666667,3.4129,3.3404,2.91873333333333,2.49706666666667,2.45504166666667,2.41301666666667,2.37099166666667,2.32896666666667,2.28694166666667,2.24491666666667,2.20289166666667,2.16086666666667,2.11884166666667,2.07681666666667,2.03479166666667,1.99276666666667,2.00880416666667,2.02484166666667,2.04087916666667,2.05691666666667,2.07295416666667,2.08899166666667,2.10502916666667,2.12106666666667,2.13710416666667,2.15314166666667,2.16917916666667,2.18521666666667,2.20125416666667,2.21729166666667,2.23332916666667,2.24936666666667,2.26540416666667,2.28144166666667,2.29747916666667,2.31351666666667,2.32955416666667,2.34559166666667,2.36162916666667,2.37766666666667,2.39370416666667,2.40974166666667,2.42577916666667,2.44181666666667,2.45785416666667,2.47389166666667,2.48992916666667,2.50596666666667,2.51655069444444,2.52713472222222,2.53771875,2.54830277777778,2.55888680555556,2.56947083333333,2.58005486111111,2.59063888888889,2.60122291666667,2.61180694444444,2.62239097222222,2.632975,2.64355902777778,2.65414305555556,2.66472708333333,2.67531111111111,2.68589513888889,2.69647916666667,2.70706319444444,2.71764722222222,2.72823125,2.73881527777778,2.74939930555556,2.75998333333333,2.77056736111111,2.78115138888889,2.79173541666667,2.80231944444444,2.81290347222222,2.8234875,2.83407152777778,2.84465555555556,2.85523958333333,2.86582361111111,2.87640763888889,2.88699166666667,2.89757569444444,2.90815972222222,2.91874375,2.92932777777778,2.93991180555556,2.95049583333333,2.96107986111111,2.97166388888889,2.98224791666667,2.99283194444444,3.00341597222222,3.014
AT1G47760.1,1.75193333333333,1.47233333333333,1.09646666666667,1.12456666666667,1.15266666666667,1.13651111111111,1.12035555555556,1.1042,1.08804444444444,1.07188888888889,1.05573333333333,1.03957777777778,1.02342222222222,1.00726666666667,0.991111111111111,0.974955555555556,0.9588,0.96083125,0.9628625,0.96489375,0.966925,0.96895625,0.9709875,0.97301875,0.97505,0.97708125,0.9791125,0.98114375,0.983175,0.98520625,0.9872375,0.98926875,0.9913,0.99333125,0.9953625,0.99739375,0.999425,1.00145625,1.0034875,1.00551875,1.00755,1.00958125,1.0116125,1.01364375,1.015675,1.01770625,1.0197375,1.02176875,1.0238,1.03051388888889,1.03722777777778,1.04394166666667,1.05065555555556,1.05736944444444,1.06408333333333,1.07079722222222,1.07751111111111,1.084225,1.09093888888889,1.09765277777778,1.10436666666667,1.11108055555556,1.11779444444444,1.12450833333333,1.13122222222222,1.13793611111111,1.14465,1.15136388888889,1.15807777777778,1.16479166666667,1.17150555555556,1.17821944444444,1.18493333333333,1.19164722222222,1.19836111111111,1.205075,1.21178888888889,1.21850277777778,1.22521666666667,1.23193055555556,1.23864444444444,1.24535833333333,1.25207222222222,1.25878611111111,1.2655,1.27221388888889,1.27892777777778,1.28564166666667,1.29235555555556,1.29906944444444,1.30578333333333,1.31249722222222,1.31921111111111,1.325925,1.33263888888889,1.33935277777778,1.34606666666667
AT1G49475.1,3.8645,2.62056666666667,3.9527,3.7572,3.5617,3.45318333333333,3.34466666666667,3.23615,3.12763333333333,3.01911666666667,2.9106,2.80208333333333,2.69356666666667,2.58505,2.47653333333333,2.36801666666667,2.2595,2.23575520833333,2.21201041666667,2.188265625,2.16452083333333,2.14077604166667,2.11703125,2.09328645833333,2.06954166666667,2.045796875,2.02205208333333,1.99830729166667,1.9745625,1.95081770833333,1.92707291666667,1.903328125,1.87958333333333,1.85583854166667,1.83209375,1.80834895833333,1.78460416666667,1.760859375,1.73711458333333,1.71336979166667,1.689625,1.66588020833333,1.64213541666667,1.618390625,1.59464583333333,1.57090104166667,1.54715625,1.52341145833333,1.49966666666667,1.49387222222222,1.48807777777778,1.48228333333333,1.47648888888889,1.47069444444444,1.4649,1.45910555555556,1.45331111111111,1.44751666666667,1.44172222222222,1.43592777777778,1.43013333333333,1.42433888888889,1.41854444444444,1.41275,1.40695555555556,1.40116111111111,1.39536666666667,1.38957222222222,1.38377777777778,1.37798333333333,1.37218888888889,1.36639444444444,1.3606,1.35480555555556,1.34901111111111,1.34321666666667,1.33742222222222,1.33162777777778,1.32583333333333,1.32003888888889,1.31424444444444,1.30845,1.30265555555556,1.29686111111111,1.29106666666667,1.28527222222222,1.27947777777778,1.27368333333333,1.26788888888889,1.26209444444444,1.2563,1.25050555555556,1.24471111111111,1.23891666666667,1.23312222222222,1.22732777777778,1.22153333333333
AT1G77450.1,21.0085,18.6206333333333,20.6272,16.6346833333333,12.6421666666667,12.5008916666667,12.3596166666667,12.2183416666667,12.0770666666667,11.9357916666667,11.7945166666667,11.6532416666667,11.5119666666667,11.3706916666667,11.2294166666667,11.0881416666667,10.9468666666667,10.8780791666667,10.8092916666667,10.7405041666667,10.6717166666667,10.6029291666667,10.5341416666667,10.4653541666667,10.3965666666667,10.3277791666667,10.2589916666667,10.1902041666667,10.1214166666667,10.0526291666667,9.98384166666667,9.91505416666667,9.84626666666666,9.77747916666667,9.70869166666667,9.63990416666667,9.57111666666666,9.50232916666667,9.43354166666666,9.36475416666667,9.29596666666666,9.22717916666667,9.15839166666666,9.08960416666667,9.02081666666666,8.95202916666667,8.88324166666666,8.81445416666666,8.74566666666666,8.73020555555555,8.71474444444444,8.69928333333333,8.68382222222222,8.66836111111111,8.6529,8.63743888888889,8.62197777777778,8.60651666666666,8.59105555555555,8.57559444444444,8.56013333333333,8.54467222222222,8.52921111111111,8.51375,8.49828888888889,8.48282777777777,8.46736666666667,8.45190555555556,8.43644444444444,8.42098333333333,8.40552222222222,8.39006111111111,8.3746,8.35913888888889,8.34367777777778,8.32821666666667,8.31275555555555,8.29729444444444,8.28183333333333,8.26637222222222,8.25091111111111,8.23545,8.21998888888889,8.20452777777778,8.18906666666667,8.17360555555555,8.15814444444444,8.14268333333333,8.12722222222222,8.11176111111111,8.0963,8.08083888888889,8.06537777777778,8.04991666666666,8.03445555555555,8.01899444444444,8.00353333333333
AT1G79840.2,2.88803333333333,3.1632,2.82433333333333,2.34218333333333,1.86003333333333,1.85581944444444,1.85160555555556,1.84739166666667,1.84317777777778,1.83896388888889,1.83475,1.83053611111111,1.82632222222222,1.82210833333333,1.81789444444444,1.81368055555556,1.80946666666667,1.829853125,1.85023958333333,1.87062604166667,1.8910125,1.91139895833333,1.93178541666667,1.952171875,1.97255833333333,1.99294479166667,2.01333125,2.03371770833333,2.05410416666667,2.074490625,2.09487708333333,2.11526354166667,2.13565,2.15603645833333,2.17642291666667,2.196809375,2.21719583333333,2.23758229166667,2.25796875,2.27835520833333,2.29874166666667,2.319128125,2.33951458333333,2.35990104166667,2.3802875,2.40067395833333,2.42106041666667,2.441446875,2.46183333333333,2.4794875,2.49714166666667,2.51479583333333,2.53245,2.55010416666667,2.56775833333333,2.5854125,2.60306666666667,2.62072083333333,2.638375,2.65602916666667,2.67368333333333,2.6913375,2.70899166666667,2.72664583333333,2.7443,2.76195416666667,2.77960833333333,2.7972625,2.81491666666667,2.83257083333333,2.850225,2.86787916666667,2.88553333333333,2.9031875,2.92084166666667,2.93849583333333,2.95615,2.97380416666667,2.99145833333333,3.0091125,3.02676666666667,3.04442083333333,3.062075,3.07972916666667,3.09738333333333,3.1150375,3.13269166666667,3.15034583333333,3.168,3.18565416666667,3.20330833333333,3.2209625,3.23861666666667,3.25627083333333,3.273925,3.29157916666667,3.30923333333333
AT1G79840.1,3.3249,3.72516666666667,3.3101,2.74795,2.1858,2.18053333333333,2.17526666666667,2.17,2.16473333333333,2.15946666666667,2.1542,2.14893333333333,2.14366666666667,2.1384,2.13313333333333,2.12786666666667,2.1226,2.14698125,2.1713625,2.19574375,2.220125,2.24450625,2.2688875,2.29326875,2.31765,2.34203125,2.3664125,2.39079375,2.415175,2.43955625,2.4639375,2.48831875,2.5127,2.53708125,2.5614625,2.58584375,2.610225,2.63460625,2.6589875,2.68336875,2.70775,2.73213125,2.7565125,2.78089375,2.805275,2.82965625,2.8540375,2.87841875,2.9028,2.92320972222222,2.94361944444444,2.96402916666667,2.98443888888889,3.00484861111111,3.02525833333333,3.04566805555556,3.06607777777778,3.0864875,3.10689722222222,3.12730694444444,3.14771666666667,3.16812638888889,3.18853611111111,3.20894583333333,3.22935555555556,3.24976527777778,3.270175,3.29058472222222,3.31099444444444,3.33140416666667,3.35181388888889,3.37222361111111,3.39263333333333,3.41304305555556,3.43345277777778,3.4538625,3.47427222222222,3.49468194444444,3.51509166666667,3.53550138888889,3.55591111111111,3.57632083333333,3.59673055555556,3.61714027777778,3.63755,3.65795972222222,3.67836944444444,3.69877916666667,3.71918888888889,3.73959861111111,3.76000833333333,3.78041805555556,3.80082777777778,3.8212375,3.84164722222222,3.86205694444444,3.88246666666667
AT2G47890.2,4.42856666666667,3.95433333333333,4.61826666666667,3.95075,3.28323333333333,3.25339722222222,3.22356111111111,3.193725,3.16388888888889,3.13405277777778,3.10421666666667,3.07438055555556,3.04454444444444,3.01470833333333,2.98487222222222,2.95503611111111,2.9252,2.93388854166667,2.94257708333333,2.951265625,2.95995416666667,2.96864270833333,2.97733125,2.98601979166667,2.99470833333333,3.003396875,3.01208541666667,3.02077395833333,3.0294625,3.03815104166667,3.04683958333333,3.055528125,3.06421666666667,3.07290520833333,3.08159375,3.09028229166667,3.09897083333333,3.107659375,3.11634791666667,3.12503645833333,3.133725,3.14241354166667,3.15110208333333,3.159790625,3.16847916666667,3.17716770833333,3.18585625,3.19454479166667,3.20323333333333,3.21735625,3.23147916666667,3.24560208333333,3.259725,3.27384791666667,3.28797083333333,3.30209375,3.31621666666667,3.33033958333333,3.3444625,3.35858541666667,3.37270833333333,3.38683125,3.40095416666667,3.41507708333333,3.4292,3.44332291666667,3.45744583333333,3.47156875,3.48569166666667,3.49981458333333,3.5139375,3.52806041666667,3.54218333333333,3.55630625,3.57042916666667,3.58455208333333,3.598675,3.61279791666667,3.62692083333333,3.64104375,3.65516666666667,3.66928958333333,3.6834125,3.69753541666667,3.71165833333333,3.72578125,3.73990416666667,3.75402708333333,3.76815,3.78227291666667,3.79639583333333,3.81051875,3.82464166666667,3.83876458333333,3.8528875,3.86701041666667,3.88113333333333
AT2G47890.1,4.651,4.1458,4.84396666666667,4.14606666666667,3.44816666666667,3.41761388888889,3.38706111111111,3.35650833333333,3.32595555555556,3.29540277777778,3.26485,3.23429722222222,3.20374444444444,3.17319166666667,3.14263888888889,3.11208611111111,3.08153333333333,3.09036458333333,3.09919583333333,3.10802708333333,3.11685833333333,3.12568958333333,3.13452083333333,3.14335208333333,3.15218333333333,3.16101458333333,3.16984583333333,3.17867708333333,3.18750833333333,3.19633958333333,3.20517083333333,3.21400208333333,3.22283333333333,3.23166458333333,3.24049583333333,3.24932708333333,3.25815833333333,3.26698958333333,3.27582083333333,3.28465208333333,3.29348333333333,3.30231458333333,3.31114583333333,3.31997708333333,3.32880833333333,3.33763958333333,3.34647083333333,3.35530208333333,3.36413333333333,3.37896666666667,3.3938,3.40863333333333,3.42346666666667,3.4383,3.45313333333333,3.46796666666667,3.4828,3.49763333333333,3.51246666666667,3.5273,3.54213333333333,3.55696666666667,3.5718,3.58663333333333,3.60146666666667,3.6163,3.63113333333333,3.64596666666667,3.6608,3.67563333333333,3.69046666666667,3.7053,3.72013333333333,3.73496666666667,3.7498,3.76463333333333,3.77946666666667,3.7943,3.80913333333333,3.82396666666667,3.8388,3.85363333333333,3.86846666666667,3.8833,3.89813333333333,3.91296666666667,3.9278,3.94263333333333,3.95746666666667,3.9723,3.98713333333333,4.00196666666667,4.0168,4.03163333333333,4.04646666666667,4.0613,4.07613333333333
AT3G11580.2,4.86523333333333,5.5774,5.49083333333333,4.23766666666667,2.9845,2.96875555555555,2.95301111111111,2.93726666666667,2.92152222222222,2.90577777777778,2.89003333333333,2.87428888888889,2.85854444444444,2.8428,2.82705555555556,2.81131111111111,2.79556666666667,2.79775208333333,2.7999375,2.80212291666667,2.80430833333333,2.80649375,2.80867916666667,2.81086458333333,2.81305,2.81523541666667,2.81742083333333,2.81960625,2.82179166666667,2.82397708333333,2.8261625,2.82834791666667,2.83053333333333,2.83271875,2.83490416666667,2.83708958333333,2.839275,2.84146041666667,2.84364583333333,2.84583125,2.84801666666667,2.85020208333333,2.8523875,2.85457291666667,2.85675833333333,2.85894375,2.86112916666667,2.86331458333333,2.8655,2.85143611111111,2.83737222222222,2.82330833333333,2.80924444444444,2.79518055555556,2.78111666666667,2.76705277777778,2.75298888888889,2.738925,2.72486111111111,2.71079722222222,2.69673333333333,2.68266944444444,2.66860555555555,2.65454166666667,2.64047777777778,2.62641388888889,2.61235,2.59828611111111,2.58422222222222,2.57015833333333,2.55609444444444,2.54203055555555,2.52796666666667,2.51390277777778,2.49983888888889,2.485775,2.47171111111111,2.45764722222222,2.44358333333333,2.42951944444444,2.41545555555556,2.40139166666667,2.38732777777778,2.37326388888889,2.3592,2.34513611111111,2.33107222222222,2.31700833333333,2.30294444444444,2.28888055555556,2.27481666666667,2.26075277777778,2.24668888888889,2.232625,2.21856111111111,2.20449722222222,2.19043333333333
