Row,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97
AT1G01380.1,8.64953333333333,8.85046666666667,9.41853333333333,9.40428333333333,9.39003333333333,9.55955277777778,9.72907222222222,9.89859166666666,10.0681111111111,10.2376305555556,10.40715,10.5766694444444,10.7461888888889,10.9157083333333,11.0852277777778,11.2547472222222,11.4242666666667,11.4734104166667,11.5225541666667,11.5716979166667,11.6208416666667,11.6699854166667,11.7191291666667,11.7682729166667,11.8174166666667,11.8665604166667,11.9157041666667,11.9648479166667,12.0139916666667,12.0631354166667,12.1122791666667,12.1614229166667,12.2105666666667,12.2597104166667,12.3088541666667,12.3579979166667,12.4071416666667,12.4562854166667,12.5054291666667,12.5545729166667,12.6037166666667,12.6528604166667,12.7020041666667,12.7511479166667,12.8002916666667,12.8494354166667,12.8985791666667,12.9477229166667,12.9968666666667,12.9395583333333,12.88225,12.8249416666667,12.7676333333333,12.710325,12.6530166666667,12.5957083333333,12.5384,12.4810916666667,12.4237833333333,12.366475,12.3091666666667,12.2518583333333,12.19455,12.1372416666667,12.0799333333333,12.022625,11.9653166666667,11.9080083333333,11.8507,11.7933916666667,11.7360833333333,11.678775,11.6214666666667,11.5641583333333,11.50685,11.4495416666667,11.3922333333333,11.334925,11.2776166666667,11.2203083333333,11.163,11.1056916666667,11.0483833333333,10.991075,10.9337666666667,10.8764583333333,10.81915,10.7618416666667,10.7045333333333,10.647225,10.5899166666667,10.5326083333333,10.4753,10.4179916666667,10.3606833333333,10.303375,10.2460666666667
AT1G29160.1,5.05733333333333,6.65653333333333,6.20873333333333,6.24225,6.27576666666667,6.30574444444444,6.33572222222222,6.3657,6.39567777777778,6.42565555555556,6.45563333333333,6.48561111111111,6.51558888888889,6.54556666666667,6.57554444444444,6.60552222222222,6.6355,6.6676875,6.699875,6.7320625,6.76425,6.7964375,6.828625,6.8608125,6.893,6.9251875,6.957375,6.9895625,7.02175,7.0539375,7.086125,7.1183125,7.1505,7.1826875,7.214875,7.2470625,7.27925,7.3114375,7.343625,7.3758125,7.408,7.4401875,7.472375,7.5045625,7.53675,7.5689375,7.601125,7.6333125,7.6655,7.65478819444444,7.64407638888889,7.63336458333333,7.62265277777778,7.61194097222222,7.60122916666667,7.59051736111111,7.57980555555556,7.56909375,7.55838194444444,7.54767013888889,7.53695833333333,7.52624652777778,7.51553472222222,7.50482291666667,7.49411111111111,7.48339930555555,7.4726875,7.46197569444444,7.45126388888889,7.44055208333333,7.42984027777778,7.41912847222222,7.40841666666667,7.39770486111111,7.38699305555556,7.37628125,7.36556944444444,7.35485763888889,7.34414583333333,7.33343402777778,7.32272222222222,7.31201041666667,7.30129861111111,7.29058680555556,7.279875,7.26916319444444,7.25845138888889,7.24773958333333,7.23702777777778,7.22631597222222,7.21560416666667,7.20489236111111,7.19418055555556,7.18346875,7.17275694444445,7.16204513888889,7.15133333333333
AT1G56650.1,0.348233333333333,0.318766666666667,0.219566666666667,0.362833333333333,0.5061,0.518152777777778,0.530205555555556,0.542258333333333,0.554311111111111,0.566363888888889,0.578416666666667,0.590469444444444,0.602522222222222,0.614575,0.626627777777778,0.638680555555555,0.650733333333333,0.676267708333333,0.701802083333333,0.727336458333333,0.752870833333333,0.778405208333333,0.803939583333333,0.829473958333333,0.855008333333333,0.880542708333333,0.906077083333333,0.931611458333333,0.957145833333333,0.982680208333333,1.00821458333333,1.03374895833333,1.05928333333333,1.08481770833333,1.11035208333333,1.13588645833333,1.16142083333333,1.18695520833333,1.21248958333333,1.23802395833333,1.26355833333333,1.28909270833333,1.31462708333333,1.34016145833333,1.36569583333333,1.39123020833333,1.41676458333333,1.44229895833333,1.46783333333333,1.48830416666667,1.508775,1.52924583333333,1.54971666666667,1.5701875,1.59065833333333,1.61112916666667,1.6316,1.65207083333333,1.67254166666667,1.6930125,1.71348333333333,1.73395416666667,1.754425,1.77489583333333,1.79536666666667,1.8158375,1.83630833333333,1.85677916666667,1.87725,1.89772083333333,1.91819166666667,1.9386625,1.95913333333333,1.97960416666667,2.000075,2.02054583333333,2.04101666666667,2.0614875,2.08195833333333,2.10242916666667,2.1229,2.14337083333333,2.16384166666667,2.1843125,2.20478333333333,2.22525416666667,2.245725,2.26619583333333,2.28666666666667,2.3071375,2.32760833333333,2.34807916666667,2.36855,2.38902083333333,2.40949166666667,2.4299625,2.45043333333333
AT1G66140.1,8.21913333333333,8.03466666666667,10.3450333333333,10.3249,10.3047666666667,10.3482416666667,10.3917166666667,10.4351916666667,10.4786666666667,10.5221416666667,10.5656166666667,10.6090916666667,10.6525666666667,10.6960416666667,10.7395166666667,10.7829916666667,10.8264666666667,10.88664375,10.9468208333333,11.0069979166667,11.067175,11.1273520833333,11.1875291666667,11.24770625,11.3078833333333,11.3680604166667,11.4282375,11.4884145833333,11.5485916666667,11.60876875,11.6689458333333,11.7291229166667,11.7893,11.8494770833333,11.9096541666667,11.96983125,12.0300083333333,12.0901854166667,12.1503625,12.2105395833333,12.2707166666667,12.33089375,12.3910708333333,12.4512479166667,12.511425,12.5716020833333,12.6317791666667,12.69195625,12.7521333333333,12.7418347222222,12.7315361111111,12.7212375,12.7109388888889,12.7006402777778,12.6903416666667,12.6800430555556,12.6697444444444,12.6594458333333,12.6491472222222,12.6388486111111,12.62855,12.6182513888889,12.6079527777778,12.5976541666667,12.5873555555556,12.5770569444444,12.5667583333333,12.5564597222222,12.5461611111111,12.5358625,12.5255638888889,12.5152652777778,12.5049666666667,12.4946680555556,12.4843694444444,12.4740708333333,12.4637722222222,12.4534736111111,12.443175,12.4328763888889,12.4225777777778,12.4122791666667,12.4019805555556,12.3916819444444,12.3813833333333,12.3710847222222,12.3607861111111,12.3504875,12.3401888888889,12.3298902777778,12.3195916666667,12.3092930555556,12.2989944444444,12.2886958333333,12.2783972222222,12.2680986111111,12.2578
AT1G72360.3,1.91556666666667,1.92136666666667,2.30443333333333,2.42578333333333,2.54713333333333,2.57303888888889,2.59894444444444,2.62485,2.65075555555556,2.67666111111111,2.70256666666667,2.72847222222222,2.75437777777778,2.78028333333333,2.80618888888889,2.83209444444444,2.858,2.863878125,2.86975625,2.875634375,2.8815125,2.887390625,2.89326875,2.899146875,2.905025,2.910903125,2.91678125,2.922659375,2.9285375,2.934415625,2.94029375,2.946171875,2.95205,2.957928125,2.96380625,2.969684375,2.9755625,2.981440625,2.98731875,2.993196875,2.999075,3.004953125,3.01083125,3.016709375,3.0225875,3.028465625,3.03434375,3.040221875,3.0461,3.03469722222222,3.02329444444444,3.01189166666667,3.00048888888889,2.98908611111111,2.97768333333333,2.96628055555556,2.95487777777778,2.943475,2.93207222222222,2.92066944444444,2.90926666666667,2.89786388888889,2.88646111111111,2.87505833333333,2.86365555555556,2.85225277777778,2.84085,2.82944722222222,2.81804444444444,2.80664166666667,2.79523888888889,2.78383611111111,2.77243333333333,2.76103055555556,2.74962777777778,2.738225,2.72682222222222,2.71541944444444,2.70401666666667,2.69261388888889,2.68121111111111,2.66980833333333,2.65840555555556,2.64700277777778,2.6356,2.62419722222222,2.61279444444444,2.60139166666667,2.58998888888889,2.57858611111111,2.56718333333333,2.55578055555556,2.54437777777778,2.532975,2.52157222222222,2.51016944444444,2.49876666666667
AT1G72360.1,1.75146666666667,1.75673333333333,2.107,2.22511666666667,2.34323333333333,2.36572222222222,2.38821111111111,2.4107,2.43318888888889,2.45567777777778,2.47816666666667,2.50065555555556,2.52314444444444,2.54563333333333,2.56812222222222,2.59061111111111,2.6131,2.618475,2.62385,2.629225,2.6346,2.639975,2.64535,2.650725,2.6561,2.661475,2.66685,2.672225,2.6776,2.682975,2.68835,2.693725,2.6991,2.704475,2.70985,2.715225,2.7206,2.725975,2.73135,2.736725,2.7421,2.747475,2.75285,2.758225,2.7636,2.768975,2.77435,2.779725,2.7851,2.774675,2.76425,2.753825,2.7434,2.732975,2.72255,2.712125,2.7017,2.691275,2.68085,2.670425,2.66,2.649575,2.63915,2.628725,2.6183,2.607875,2.59745,2.587025,2.5766,2.566175,2.55575,2.545325,2.5349,2.524475,2.51405,2.503625,2.4932,2.482775,2.47235,2.461925,2.4515,2.441075,2.43065,2.420225,2.4098,2.399375,2.38895,2.378525,2.3681,2.357675,2.34725,2.336825,2.3264,2.315975,2.30555,2.295125,2.2847
AT1G72360.2,1.9135,1.9193,2.30193333333333,2.42316666666667,2.5444,2.570275,2.59615,2.622025,2.6479,2.673775,2.69965,2.725525,2.7514,2.777275,2.80315,2.829025,2.8549,2.860771875,2.86664375,2.872515625,2.8783875,2.884259375,2.89013125,2.896003125,2.901875,2.907746875,2.91361875,2.919490625,2.9253625,2.931234375,2.93710625,2.942978125,2.94885,2.954721875,2.96059375,2.966465625,2.9723375,2.978209375,2.98408125,2.989953125,2.995825,3.001696875,3.00756875,3.013440625,3.0193125,3.025184375,3.03105625,3.036928125,3.0428,3.03140972222222,3.02001944444444,3.00862916666667,2.99723888888889,2.98584861111111,2.97445833333333,2.96306805555556,2.95167777777778,2.9402875,2.92889722222222,2.91750694444444,2.90611666666667,2.89472638888889,2.88333611111111,2.87194583333333,2.86055555555556,2.84916527777778,2.837775,2.82638472222222,2.81499444444444,2.80360416666667,2.79221388888889,2.78082361111111,2.76943333333333,2.75804305555556,2.74665277777778,2.7352625,2.72387222222222,2.71248194444444,2.70109166666667,2.68970138888889,2.67831111111111,2.66692083333333,2.65553055555556,2.64414027777778,2.63275,2.62135972222222,2.60996944444444,2.59857916666667,2.58718888888889,2.57579861111111,2.56440833333333,2.55301805555556,2.54162777777778,2.5302375,2.51884722222222,2.50745694444444,2.49606666666667
AT2G25820.1,0.0691666666666667,0.141833333333333,0.133633333333333,0.183816666666667,0.234,0.253747222222222,0.273494444444444,0.293241666666667,0.312988888888889,0.332736111111111,0.352483333333333,0.372230555555556,0.391977777777778,0.411725,0.431472222222222,0.451219444444444,0.470966666666667,0.493105208333333,0.51524375,0.537382291666667,0.559520833333333,0.581659375,0.603797916666667,0.625936458333333,0.648075,0.670213541666667,0.692352083333333,0.714490625,0.736629166666667,0.758767708333333,0.78090625,0.803044791666667,0.825183333333333,0.847321875,0.869460416666667,0.891598958333333,0.9137375,0.935876041666666,0.958014583333333,0.980153125,1.00229166666667,1.02443020833333,1.04656875,1.06870729166667,1.09084583333333,1.112984375,1.13512291666667,1.15726145833333,1.1794,1.17776736111111,1.17613472222222,1.17450208333333,1.17286944444444,1.17123680555556,1.16960416666667,1.16797152777778,1.16633888888889,1.16470625,1.16307361111111,1.16144097222222,1.15980833333333,1.15817569444444,1.15654305555556,1.15491041666667,1.15327777777778,1.15164513888889,1.1500125,1.14837986111111,1.14674722222222,1.14511458333333,1.14348194444444,1.14184930555556,1.14021666666667,1.13858402777778,1.13695138888889,1.13531875,1.13368611111111,1.13205347222222,1.13042083333333,1.12878819444444,1.12715555555556,1.12552291666667,1.12389027777778,1.12225763888889,1.120625,1.11899236111111,1.11735972222222,1.11572708333333,1.11409444444444,1.11246180555556,1.11082916666667,1.10919652777778,1.10756388888889,1.10593125,1.10429861111111,1.10266597222222,1.10103333333333
AT2G40970.1,19.6118333333333,25.027,23.7036,21.6834166666667,19.6632333333333,20.4533,21.2433666666667,22.0334333333333,22.8235,23.6135666666667,24.4036333333333,25.1937,25.9837666666667,26.7738333333333,27.5639,28.3539666666667,29.1440333333333,29.2181583333333,29.2922833333333,29.3664083333333,29.4405333333333,29.5146583333333,29.5887833333333,29.6629083333333,29.7370333333333,29.8111583333333,29.8852833333333,29.9594083333333,30.0335333333333,30.1076583333333,30.1817833333333,30.2559083333333,30.3300333333333,30.4041583333333,30.4782833333333,30.5524083333333,30.6265333333333,30.7006583333333,30.7747833333333,30.8489083333333,30.9230333333333,30.9971583333333,31.0712833333333,31.1454083333333,31.2195333333333,31.2936583333333,31.3677833333333,31.4419083333333,31.5160333333333,31.5188534722222,31.5216736111111,31.52449375,31.5273138888889,31.5301340277778,31.5329541666667,31.5357743055556,31.5385944444444,31.5414145833333,31.5442347222222,31.5470548611111,31.549875,31.5526951388889,31.5555152777778,31.5583354166667,31.5611555555556,31.5639756944444,31.5667958333333,31.5696159722222,31.5724361111111,31.57525625,31.5780763888889,31.5808965277778,31.5837166666667,31.5865368055556,31.5893569444444,31.5921770833333,31.5949972222222,31.5978173611111,31.6006375,31.6034576388889,31.6062777777778,31.6090979166667,31.6119180555556,31.6147381944444,31.6175583333333,31.6203784722222,31.6231986111111,31.62601875,31.6288388888889,31.6316590277778,31.6344791666667,31.6372993055556,31.6401194444444,31.6429395833333,31.6457597222222,31.6485798611111,31.6514
AT3G17600.1,0.444333333333333,0.380466666666667,0.390366666666667,0.488483333333333,0.5866,0.599177777777778,0.611755555555555,0.624333333333333,0.636911111111111,0.649488888888889,0.662066666666667,0.674644444444444,0.687222222222222,0.6998,0.712377777777778,0.724955555555556,0.737533333333333,0.747703125,0.757872916666667,0.768042708333333,0.7782125,0.788382291666667,0.798552083333333,0.808721875,0.818891666666667,0.829061458333333,0.83923125,0.849401041666667,0.859570833333333,0.869740625,0.879910416666667,0.890080208333333,0.90025,0.910419791666667,0.920589583333333,0.930759375,0.940929166666667,0.951098958333333,0.96126875,0.971438541666667,0.981608333333333,0.991778125,1.00194791666667,1.01211770833333,1.0222875,1.03245729166667,1.04262708333333,1.052796875,1.06296666666667,1.06872708333333,1.0744875,1.08024791666667,1.08600833333333,1.09176875,1.09752916666667,1.10328958333333,1.10905,1.11481041666667,1.12057083333333,1.12633125,1.13209166666667,1.13785208333333,1.1436125,1.14937291666667,1.15513333333333,1.16089375,1.16665416666667,1.17241458333333,1.178175,1.18393541666667,1.18969583333333,1.19545625,1.20121666666667,1.20697708333333,1.2127375,1.21849791666667,1.22425833333333,1.23001875,1.23577916666667,1.24153958333333,1.2473,1.25306041666667,1.25882083333333,1.26458125,1.27034166666667,1.27610208333333,1.2818625,1.28762291666667,1.29338333333333,1.29914375,1.30490416666667,1.31066458333333,1.316425,1.32218541666667,1.32794583333333,1.33370625,1.33946666666667
